CALL_ID,AGENT_NAME,CUSTOMER_NAME,CALL_DATE,TRANSCRIPT
CALL-1348,Susan Wagner,Kimberly Maynard,2025-01-30,"Agent: Good afternoon, how may I assist you? Customer: I'm being charged incorrectly on my bill. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: Thank you for calling. Have a great day!"
CALL-1349,Brian Hamilton,Marc Williams,2024-08-09,Agent: Hello! Thanks for calling our support. Customer: I'm having trouble logging into my account. Agent: I can help with that. Please hold on a moment. Customer: Thank you! Agent: Thank you for calling. Have a great day!
CALL-1350,Susan Wagner,Lisa Johnston,2024-06-20,Agent: Hello! Thanks for calling our support. Customer: I'm being charged incorrectly on my bill. Agent: Let me guide you through the process. Customer: Thank you! Agent: Thank you for calling. Have a great day!
CALL-1351,Stephanie Collins,Charles Wolfe,2024-05-11,Agent: Hello! Thanks for calling our support. Customer: I'm having trouble logging into my account. Agent: I can help with that. Please hold on a moment. Customer: Thank you! Agent: We appreciate your patience. Goodbye!
CALL-1352,Norma Fisher,Meredith Rios,2024-07-20,Agent: Hello! Thanks for calling our support. Customer: My order hasn't arrived yet. Agent: I'll look into the issue right away. Customer: Thank you! Agent: Let us know if there's anything else we can help with.
CALL-1353,Stephanie Sutton,David Williams,2024-09-18,"Agent: Hi, how can I help you today? Customer: I need to reset my password but I'm not receiving the email. Agent: I can help with that. Please hold on a moment. Customer: Thank you! Agent: Thank you for calling. Have a great day!"
CALL-1354,Peter Montgomery,Collin Lopez,2024-09-08,"Agent: Good afternoon, how may I assist you? Customer: I'm having trouble logging into my account. Agent: I'll look into the issue right away. Customer: Thank you! Agent: Thank you for calling. Have a great day!"
CALL-1355,Elizabeth Woods,Marc Williams,2024-10-31,"Agent: Good afternoon, how may I assist you? Customer: The product I received is damaged. Agent: Let me guide you through the process. Customer: Thank you! Agent: Thank you for calling. Have a great day!"
CALL-1356,Susan Levy,Gary Perry,2024-08-22,Agent: Hello! Thanks for calling our support. Customer: The product I received is damaged. Agent: Let me guide you through the process. Customer: Thank you! Agent: Let us know if there's anything else we can help with.
CALL-1357,Brian Hamilton,Peter Mcdowell,2024-08-24,"Agent: Good afternoon, how may I assist you? Customer: I'm having trouble logging into my account. Agent: Let me guide you through the process. Customer: Thank you! Agent: Thank you for calling. Have a great day!"
CALL-1358,Brian Hamilton,Joseph Freeman,2025-04-29,Agent: Hello! Thanks for calling our support. Customer: The product I received is damaged. Agent: Let me guide you through the process. Customer: Thank you! Agent: Let us know if there's anything else we can help with.
CALL-1359,Theodore Mcgrath,Sarah Villanueva,2025-04-07,Agent: Hello! Thanks for calling our support. Customer: My order hasn't arrived yet. Agent: Let me guide you through the process. Customer: Thank you! Agent: Thank you for calling. Have a great day!
CALL-1360,Susan Levy,Kelsey Davis,2024-12-01,Agent: Hello! Thanks for calling our support. Customer: The product I received is damaged. Agent: Let me guide you through the process. Customer: Thank you! Agent: Thank you for calling. Have a great day!
CALL-1361,Theodore Mcgrath,Miss Angela Swanson DVM,2025-01-02,Agent: Hello! Thanks for calling our support. Customer: I'm having trouble logging into my account. Agent: Let me guide you through the process. Customer: Thank you! Agent: Let us know if there's anything else we can help with.
CALL-1362,Norma Fisher,Hannah Wiggins,2024-09-04,Agent: Hello! Thanks for calling our support. Customer: I'm being charged incorrectly on my bill. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: We appreciate your patience. Goodbye!
CALL-1363,Susan Wagner,Caleb Clark,2024-07-11,Agent: Hello! Thanks for calling our support. Customer: I'm being charged incorrectly on my bill. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: Thank you for calling. Have a great day!
CALL-1364,Stephanie Sutton,Jonathan Williams,2024-12-17,Agent: Hello! Thanks for calling our support. Customer: I'm being charged incorrectly on my bill. Agent: I can help with that. Please hold on a moment. Customer: Thank you! Agent: Thank you for calling. Have a great day!
CALL-1365,Brian Hamilton,Michael Simmons,2024-06-01,"Agent: Hi, how can I help you today? Customer: The product I received is damaged. Agent: I'll look into the issue right away. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1366,Jorge Sullivan,Bobby Flores,2024-06-09,"Agent: Hi, how can I help you today? Customer: My order hasn't arrived yet. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: We appreciate your patience. Goodbye!"
CALL-1367,Susan Levy,Lauren Hayes,2024-11-24,Agent: Hello! Thanks for calling our support. Customer: I'm being charged incorrectly on my bill. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: We appreciate your patience. Goodbye!
CALL-1368,Stephanie Sutton,Autumn Robinson,2024-12-12,"Agent: Hi, how can I help you today? Customer: I'm being charged incorrectly on my bill. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: We appreciate your patience. Goodbye!"
CALL-1369,Brian Hamilton,Autumn Robinson,2024-08-28,"Agent: Good afternoon, how may I assist you? Customer: My order hasn't arrived yet. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1370,Brian Hamilton,Paul Brown,2024-06-30,"Agent: Good afternoon, how may I assist you? Customer: I need to reset my password but I'm not receiving the email. Agent: Let me guide you through the process. Customer: Thank you! Agent: Thank you for calling. Have a great day!"
CALL-1371,Susan Levy,Mitchell Smith,2024-09-24,"Agent: Good afternoon, how may I assist you? Customer: I need to reset my password but I'm not receiving the email. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1372,Stephanie Sutton,Dana Nguyen,2025-04-14,"Agent: Hi, how can I help you today? Customer: I'm being charged incorrectly on my bill. Agent: I can help with that. Please hold on a moment. Customer: Thank you! Agent: We appreciate your patience. Goodbye!"
CALL-1373,Brian Hamilton,John Richards,2024-06-27,"Agent: Hi, how can I help you today? Customer: I'm having trouble logging into my account. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: Thank you for calling. Have a great day!"
CALL-1374,Elizabeth Woods,Alex Woodward,2024-06-18,Agent: Hello! Thanks for calling our support. Customer: I need to reset my password but I'm not receiving the email. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: Let us know if there's anything else we can help with.
CALL-1375,Jorge Sullivan,Austin Boyer,2025-03-09,"Agent: Good afternoon, how may I assist you? Customer: I'm being charged incorrectly on my bill. Agent: I'll look into the issue right away. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1376,Theodore Mcgrath,Mitchell Smith,2024-07-26,"Agent: Good afternoon, how may I assist you? Customer: The product I received is damaged. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: We appreciate your patience. Goodbye!"
CALL-1377,Brian Hamilton,Danielle Castro,2024-08-31,"Agent: Good afternoon, how may I assist you? Customer: I'm being charged incorrectly on my bill. Agent: Let me guide you through the process. Customer: Thank you! Agent: We appreciate your patience. Goodbye!"
CALL-1378,Theodore Mcgrath,Eric Owens PhD,2024-11-14,"Agent: Hi, how can I help you today? Customer: The product I received is damaged. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: Thank you for calling. Have a great day!"
CALL-1379,Elizabeth Woods,Michelle Hughes,2024-08-03,Agent: Hello! Thanks for calling our support. Customer: I need to reset my password but I'm not receiving the email. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: We appreciate your patience. Goodbye!
CALL-1380,Norma Fisher,Jennifer Summers,2024-07-31,Agent: Hello! Thanks for calling our support. Customer: The product I received is damaged. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: We appreciate your patience. Goodbye!
CALL-1381,Susan Levy,Kristin Potts,2025-02-18,Agent: Hello! Thanks for calling our support. Customer: I need to reset my password but I'm not receiving the email. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: Let us know if there's anything else we can help with.
CALL-1382,Norma Fisher,Terry Wells,2024-07-11,"Agent: Hi, how can I help you today? Customer: I need to reset my password but I'm not receiving the email. Agent: Let me guide you through the process. Customer: Thank you! Agent: We appreciate your patience. Goodbye!"
CALL-1383,Stephanie Collins,Brandi Meyer,2024-08-22,"Agent: Good afternoon, how may I assist you? Customer: I'm having trouble logging into my account. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1384,Stephanie Sutton,Austin Boyer,2024-09-22,"Agent: Hi, how can I help you today? Customer: The product I received is damaged. Agent: Let me guide you through the process. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1385,Theodore Mcgrath,Caroline Chambers,2024-10-11,"Agent: Hi, how can I help you today? Customer: I'm having trouble logging into my account. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1386,Norma Fisher,Stephanie Bowman,2025-01-13,"Agent: Good afternoon, how may I assist you? Customer: My order hasn't arrived yet. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: We appreciate your patience. Goodbye!"
CALL-1387,Peter Montgomery,Mary Alvarez,2024-05-18,"Agent: Good afternoon, how may I assist you? Customer: I'm being charged incorrectly on my bill. Agent: I'll look into the issue right away. Customer: Thank you! Agent: Thank you for calling. Have a great day!"
CALL-1388,Stephanie Collins,Travis Schultz,2025-03-31,"Agent: Good afternoon, how may I assist you? Customer: I need to reset my password but I'm not receiving the email. Agent: I'll look into the issue right away. Customer: Thank you! Agent: Thank you for calling. Have a great day!"
CALL-1389,Susan Levy,Taylor Johnson,2024-06-21,"Agent: Hi, how can I help you today? Customer: I'm having trouble logging into my account. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: We appreciate your patience. Goodbye!"
CALL-1390,Susan Levy,Kristin Potts,2024-12-20,Agent: Hello! Thanks for calling our support. Customer: I'm having trouble logging into my account. Agent: I can help with that. Please hold on a moment. Customer: Thank you! Agent: We appreciate your patience. Goodbye!
CALL-1391,Stephanie Collins,Amy Lowe,2024-05-08,Agent: Hello! Thanks for calling our support. Customer: I'm having trouble logging into my account. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: We appreciate your patience. Goodbye!
CALL-1392,Susan Levy,Terry Wells,2024-09-30,"Agent: Hi, how can I help you today? Customer: The product I received is damaged. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: Thank you for calling. Have a great day!"
